ID_CULTIVO,ID_LOTE,ID_FINCA,FECHA_SIEMBRA,FECHA_COSECHA,TIPO_SIEMBRA,SEM_TRATADAS,DIST_SURCOS,DIST_PLANTAS,COLOR_ENDOSPERMO,SEM_POR_SITIO,CULT_ANT,DRENAJE,POBLACION_20DIAS,METODO_COSECHA,PROD_COSECHADO,ALMACENAMIENTO_FINCA,ContEnfQui,ContMalQui,ContPlaQui,CanFerQui,TotN,Totp,Totk,PENDIENTE,PH,ESTRUCTURA_RASTA,MAT_ORGANICA,DRE_INTERN,DREN_EXTERN,PROF_EFEC,MATERIAL_GENETICO1,DEPARTAMENTO,MUNICIPIO,RDT,Temp_Max_Avg_Veg,Temp_Min_Avg_Veg,Temp_Avg_Veg,Diurnal_Range_Avg_Veg,Sol_Ener_Accu_Veg,Temp_Max_34_Freq_Veg,Rain_Accu_Veg,Rain_10_Freq_Veg,Temp_Min_15_Freq_Veg,Rhum_Avg_Veg,Rhum_sd_Veg,Temp_Max_Avg_For,Temp_Min_Avg_For,Temp_Avg_For,Diurnal_Range_Avg_For,Sol_Ener_Accu_For,Temp_Max_34_Freq_For,Rain_Accu_For,Rain_10_Freq_For,Temp_Min_15_Freq_For,Rhum_Avg_For,Rhum_sd_For,Temp_Max_Avg_Mad,Temp_Min_Avg_Mad,Temp_Avg_Mad,Diurnal_Range_Avg_Mad,Sol_Ener_Accu_Mad,Temp_Max_34_Freq_Mad,Rain_Accu_Mad,Rain_10_Freq_Mad,Temp_Min_15_Freq_Mad,Rhum_Avg_Mad,Rhum_sd_Mad,Textura
2277,2155,2043,5/20/2015,9/24/2015,1,SI,0.8,0.15,Amarillo,N/A,Algodón,VERDADERO,70000,2,Grano seco,SI,0,1,3,4,92,0,120,3,6,GRANULAR,BAJA,BUENO,LENTO,60,PAC 105,CÓRDOBA,SAN PELAYO,5000,33.51164199,24.24497532,28.87830865,9.266666667,38358.34054,0.353535354,823.8,0.212121212,0,79.66989811,4.895813395,33.23044014,23.87429979,28.55236997,9.356140351,21941.8751,0.280701754,672.5,0.298245614,0,80.24586691,4.361034129,32.26659696,23.17659696,27.72159696,9.09,11686.29452,0.033333333,405.4,0.3,0,79.49783592,2.344174295,FAr
2280,2102,1987,5/20/2015,9/20/2015,1,NO,0.8,0.14,Amarillo,N/A,Algodón,VERDADERO,75000,2,Grano seco,NO,0,0,2,5,138,0,120,1.2,6,ATERRONADA,MEDIA,BUENO,NINGUNO,60,PAC 105,CÓRDOBA,CERETÉ,3000,33.51164199,24.24497532,28.87830865,9.266666667,38358.34054,0.353535354,823.8,0.212121212,0,79.66989811,4.895813395,33.23044014,23.87429979,28.55236997,9.356140351,21941.8751,0.280701754,672.5,0.298245614,0,80.24586691,4.361034129,32.23789152,23.10327614,27.67058383,9.134615385,10147.20968,0.038461538,335.7,0.269230769,0,79.56594182,2.397663789,FrL
2281,2157,2045,5/21/2015,9/23/2015,1,SI,0.8,0.13,Blanco,N/A,Algodón,VERDADERO,71000,2,Grano seco,NO,0,1,3,4,92,0,120,3,6,GRANULAR,BAJA,BUENO,LENTO,60,Otro,CÓRDOBA,SAN PELAYO,4900,33.49837402,24.24180836,28.87009119,9.256565657,38325.17146,0.353535354,824.9,0.212121212,0,79.65846334,4.893996754,33.19215012,23.85355363,28.52285187,9.338596491,21971.62834,0.280701754,705.5,0.315789474,0,80.3564897,4.1992874,32.17401936,23.10616221,27.64009078,9.067857143,10825.59996,0,320.4,0.25,0,79.65440315,2.349656043,FAr
2282,2101,1988,5/23/2015,9/14/2015,1,NO,0.8,0.14,Amarillo,N/A,Algodón,FALSO,62500,2,Grano seco,NO,0,2,9,2,92,0,0,1.6,6.5,ATERRONADA,MEDIA,BUENO,NINGUNO,60,PAC 105,CÓRDOBA,CERETÉ,4000,33.52984525,24.21166343,28.87075434,9.318181818,38444.96874,0.353535354,853.1,0.212121212,0,79.52901702,4.780938684,33.00241854,23.79013783,28.39627818,9.212280702,21813.06722,0.245614035,750.6,0.333333333,0,80.66228276,3.917292145,32.13336527,23.18042409,27.65689468,8.952941176,6554.076175,0,201.6,0.235294118,0,79.51718369,2.299537342,FAr
2283,2100,1989,5/18/2015,9/25/2015,1,SI,0.8,0.14,Blanco,N/A,Algodón,VERDADERO,75000,1,Grano seco,NO,2,2,2,4,46,0,120,2.2,6.5,ATERRONADA,MEDIA,BUENO,NINGUNO,60,P4082 (Pioneer),CÓRDOBA,CERETÉ,6500,33.49979789,24.22202012,28.860909,9.277777778,38149.66106,0.343434343,784.8,0.202020202,0,79.7719574,4.935286462,33.39258628,23.95925295,28.67591962,9.433333333,21938.21266,0.315789474,635.7,0.280701754,0,80.0137511,4.559681652,32.27253965,23.23314571,27.75284268,9.039393939,12886.31794,0.03030303,442.2,0.303030303,0,79.43982842,2.276218747,FAr
2284,2099,1990,5/18/2015,9/26/2015,1,SI,0.8,0.14,Blanco,N/A,Algodón,VERDADERO,75000,1,Grano seco,NO,1,2,3,4,138,0,60,2,6,LAMINAR,MEDIA,BUENO,NINGUNO,25,P4082 (Pioneer),CÓRDOBA,CERETÉ,6500,33.49979789,24.22202012,28.860909,9.277777778,38149.66106,0.343434343,784.8,0.202020202,0,79.7719574,4.935286462,33.39258628,23.95925295,28.67591962,9.433333333,21938.21266,0.315789474,635.7,0.280701754,0,80.0137511,4.559681652,32.30878826,23.21761179,27.76320003,9.091176471,13348.08168,0.029411765,442.2,0.294117647,0,79.39731146,2.255133727,FrL
2298,2174,2058,4/26/2015,9/4/2015,1,NO,0.8,0.2,Blanco,N/A,Maiz,VERDADERO,180000,2,Grano seco,SI,0,0,1,2,46,0,60,1,4.5,GRANULAR,MEDIA,BUENO,NINGUNO,50,DK 234,CÓRDOBA,MONTERÍA,5000,34.37439659,24.19155331,29.28297495,10.18284329,37971.74822,0.555555556,856.2,0.212121212,0,79.78936687,5.386969168,34.67536863,24.27920546,29.47728704,10.39616317,21877.39899,0.578947368,559.4,0.263157895,0,78.97192972,5.597376695,32.68789495,23.20554201,27.94671848,9.482352941,13457.12527,0.088235294,340.3,0.294117647,0,81.42283381,2.618464649,F
2314,2194,2080,6/6/2015,10/5/2015,3,NO,0.8,0.5,Blanco,N/A,Algodón,VERDADERO,62500,2,Grano seco,NO,0,2,0,5,138,0,60,1.8,5,ATERRONADA,MEDIA,BUENO,NINGUNO,60,DK 234 YGRR,CÓRDOBA,CERETÉ,3500,33.48121513,24.08727574,28.78424543,9.393939394,38425.15515,0.323232323,968.4,0.232323232,0,79.15789543,4.593083967,32.62244378,23.43647887,28.02946133,9.185964912,22049.79904,0.140350877,885.5,0.350877193,0,80.53190453,3.464558067,32.18257708,23.07424375,27.62841041,9.108333333,9182.726496,0.041666667,261.9,0.25,0,79.89716338,2.992025479,FrL
53,40,42,5/13/2013,9/26/2013,1,NO,0.8,0.2,Blanco,N/A,Algodón,VERDADERO,60000,2,Grano seco,NO,0,1,1,1,46,0,0,2,7,GRANULAR,BAJA,LENTO A MUY LENTO,NINGUNO,31,Otro,CÓRDOBA,CERETÉ,5000,32.31790308,23.98686869,28.15238588,8.331034394,39387.86114,0.131313131,469.8,0.131313131,0,80.67676768,3.31301787,32.6704528,23.75263158,28.21154219,8.917821226,23603.13913,0.140350877,305.1,0.175438596,0,80.26315789,3.079461431,31.59894637,23.6025641,27.60075523,7.996382264,13197.5729,0.025641026,279.3,0.230769231,0,82.41025641,3.066954161,FAr
2404,2262,2150,5/25/2015,10/1/2015,1,SI,0.8,0.2,Amarillo,N/A,Algodón,VERDADERO,60000,2,Grano seco,SI,0,0,1,4,92,0,120,1,6,GRANULAR,MEDIA,BUENO,NINGUNO,45,PAC 105,CÓRDOBA,MONTERÍA,4200,33.85761103,23.8537595,28.85568526,10.00385152,38428.19342,0.393939394,1035.7,0.272727273,0,80.18419325,4.954276228,33.18472511,23.53593036,28.36032774,9.648794752,21808.55772,0.263157895,513.6,0.280701754,0,81.80618624,3.389632456,32.75423357,22.80735857,27.78079607,9.946875,12630.05408,0.1875,245.6,0.1875,0,81.27778341,2.742731958,F
2441,2055,1930,5/21/2015,9/28/2015,3,NO,0.8,0.4,Blanco,N/A,Algodón,FALSO,55000,2,Grano seco,NO,0,1,0,1,46,0,0,1,6.5,ATERRONADA,MEDIA,LENTO A MUY LENTO,NINGUNO,38,DK 234,CÓRDOBA,LORICA,2300,32.24667905,23.92546692,28.08607299,8.321212121,38261.0971,0.101010101,748.5,0.222222222,0,82.95713263,2.869043961,32.51892581,23.8329609,28.17594335,8.685964912,22376.24933,0.122807018,540.7,0.245614035,0,82.25616143,2.722484197,31.83279998,23.59946664,27.71613331,8.233333333,12836.43504,0.060606061,195.2,0.121212121,0,83.66311511,1.666987963,FrL
2450,2027,1908,5/26/2015,10/4/2015,1,NO,0.8,0.17,Blanco,N/A,Algodón,FALSO,55000,2,Grano seco,NO,0,1,0,1,46,0,0,1,5.5,GRANULAR,BAJA,LENTO A MUY LENTO,NINGUNO,39,DK 234 YGRR,CÓRDOBA,LORICA,3000,32.29526562,23.8760737,28.08566966,8.419191919,38373.24205,0.111111111,732.9,0.212121212,0,82.86234751,2.779231779,32.49096619,23.71728198,28.10412409,8.773684211,22566.63323,0.105263158,534.7,0.228070175,0,82.26705336,2.505087536,31.65944798,23.66827151,27.66385974,7.991176471,13068.50097,0.029411765,163.5,0.088235294,0,83.86399939,2.186986563,FAr
2464,2339,2217,5/17/2015,9/27/2015,1,NO,0.8,0.2,Blanco,N/A,Frijol,FALSO,60000,2,Mazorca (fresca),NO,0,1,1,3,92,0,60,1.6,6,ATERRONADA,MEDIA,BUENO,NINGUNO,60,DK 234 YGRR,CÓRDOBA,COTORRA,2050,33.46744867,24.1977517,28.83260018,9.26969697,38193.45211,0.343434343,781,0.202020202,0,79.84630114,4.973348446,33.47299887,23.98703395,28.73001641,9.485964912,21987.40073,0.333333333,568.7,0.263157895,0,79.84262656,4.748717205,32.35019488,23.25852821,27.80436155,9.091666667,14103.98904,0.027777778,509.4,0.305555556,0,79.43150669,2.195288641,ArL
2466,2340,2225,5/23/2015,9/30/2015,1,SI,0.8,0.14,Blanco,N/A,Algodón,VERDADERO,71000,2,Grano seco,NO,2,4,3,6,92,0,114.5,4,5.5,GRANULAR,MEDIA,BUENO,LENTO,60,Otro,CÓRDOBA,CERETÉ,6400,33.52984525,24.21166343,28.87075434,9.318181818,38444.96874,0.353535354,853.1,0.212121212,0,79.52901702,4.780938684,33.00241854,23.79013783,28.39627818,9.212280702,21813.06722,0.245614035,750.6,0.333333333,0,80.66228276,3.917292145,32.48652689,23.15622386,27.82137538,9.33030303,13067.49864,0.03030303,442.5,0.272727273,0,79.12923992,2.41146994,FAr
548,479,477,10/1/2013,1/30/2014,1,NO,0.8,0.2,Amarillo,N/A,Maiz,VERDADERO,60000,2,Grano seco,SI,0,3,1,3,138,0,0,2,6,MASIVA,MEDIA,BUENO,NINGUNO,43,Otro,CÓRDOBA,CERETÉ,4000,32.12182946,23.72626263,27.92404605,8.395566838,37268.65235,0.03030303,241.7,0.080808081,0,80.58513779,3.826171589,32.51848179,23.68596491,28.10222335,8.832516874,22495.49896,0.035087719,102.8,0.052631579,0,79.75438596,3.191958097,33.3995842,23.15416667,28.27687544,10.24541754,10574.79395,0.25,6.4,0,0,74.41369339,1.883708692,Ar
2467,2337,2219,5/25/2015,10/5/2015,3,SI,0.8,0.5,Amarillo,N/A,Algodón,VERDADERO,62500,2,Mazorca (fresca),NO,0,2,2,3,92,0,60,1.6,6,ATERRONADA,MEDIA,BUENO,NINGUNO,60,PIONEER 30F35,CÓRDOBA,CERETÉ,2125,33.5115576,24.18630507,28.84893133,9.325252525,38428.19342,0.343434343,917.9,0.222222222,0,79.4720696,4.79302048,32.843488,23.67331257,28.25840028,9.170175439,21808.55772,0.210526316,812.9,0.350877193,0,80.75989163,3.778567241,32.22728693,23.1300647,27.67867582,9.097222222,13924.66665,0.027777778,380.2,0.222222222,0,79.6815738,2.620526063,L
2468,2336,2220,5/21/2015,9/20/2015,1,SI,0.8,0.125,Blanco,N/A,Algodón,VERDADERO,62500,2,Grano seco,NO,0,1,0,2,92,0,0,2.6,6.5,ATERRONADA,MEDIA,BUENO,NINGUNO,60,DK 234 YGRR,CÓRDOBA,CERETÉ,5500,33.49837402,24.24180836,28.87009119,9.256565657,38325.17146,0.353535354,824.9,0.212121212,0,79.65846334,4.893996754,33.19215012,23.85355363,28.52285187,9.338596491,21971.62834,0.280701754,705.5,0.315789474,0,80.3564897,4.1992874,32.16670844,23.07470844,27.62070844,9.092,9676.252905,0,302.7,0.24,0,79.65635953,2.40143886,FAr
2469,2335,2221,5/20/2015,9/28/2015,1,NO,0.8,0.14,Blanco,N/A,Algodón,VERDADERO,62500,2,Mazorca (fresca),NO,0,2,0,2,92,0,0,3.3,6,ATERRONADA,MEDIA,BUENO,LENTO,60,DK 234 YGRR,CÓRDOBA,CERETÉ,5000,33.51164199,24.24497532,28.87830865,9.266666667,38358.34054,0.353535354,823.8,0.212121212,0,79.66989811,4.895813395,33.23044014,23.87429979,28.55236997,9.356140351,21941.8751,0.280701754,672.5,0.298245614,0,80.24586691,4.361034129,32.42042323,23.18218794,27.80130558,9.238235294,13407.32887,0.058823529,422.8,0.294117647,0,79.23694106,2.464414616,FAr
2470,2331,2224,5/28/2015,10/5/2015,1,NO,0.8,0.125,Amarillo,N/A,Frijol,FALSO,60000,2,Mazorca (fresca),NO,0,1,3,3,33,61,75,2.8,5.5,ATERRONADA,MEDIA,BUENO,NINGUNO,60,PAC 105,CÓRDOBA,CERETÉ,2250,33.51351674,24.15998139,28.83674906,9.353535354,38326.73293,0.343434343,865.1,0.212121212,0,79.40361421,4.786048766,32.74047834,23.57556606,28.1580222,9.164912281,21832.06114,0.175438596,800.3,0.333333333,0,80.82704567,3.625063697,32.18345092,23.12890546,27.65617819,9.054545455,12718.52219,0.03030303,372.4,0.242424242,0,79.68814777,2.677218953,ArL
2471,2332,2224,5/28/2015,9/22/2015,1,NO,0.8,0.125,Blanco,N/A,Frijol,VERDADERO,62000,2,Mazorca (fresca),NO,0,1,3,3,33,61,75,3.3,6,ATERRONADA,BAJA,LENTO A MUY LENTO,LENTO,38,P4082 (Pioneer),CÓRDOBA,CERETÉ,1700,33.51351674,24.15998139,28.83674906,9.353535354,38326.73293,0.343434343,865.1,0.212121212,0,79.40361421,4.786048766,32.74047834,23.57556606,28.1580222,9.164912281,21832.06114,0.175438596,800.3,0.333333333,0,80.82704567,3.625063697,32.12750121,23.12250121,27.62500121,9.005,7745.146397,0,188.5,0.2,0,79.67889496,2.367597616,FrL
2472,2341,2226,5/25/2015,10/2/2015,1,SI,0.8,0.14,Blanco,N/A,Maiz,VERDADERO,70000,2,Grano seco,SI,0,3,5,3,138,0,0,5,6,ATERRONADA,MEDIA,BUENO,LENTO,60,Otro,CÓRDOBA,CERETÉ,3800,33.5115576,24.18630507,28.84893133,9.325252525,38428.19342,0.343434343,917.9,0.222222222,0,79.4720696,4.79302048,32.843488,23.67331257,28.25840028,9.170175439,21808.55772,0.210526316,812.9,0.350877193,0,80.75989163,3.778567241,32.37639147,23.13699753,27.7566945,9.239393939,12942.86844,0.03030303,380.2,0.242424242,0,79.42095928,2.454951536,FAr
2473,2334,2222,5/6/2015,9/12/2015,1,NO,0.8,0.16,Blanco,N/A,Frijol,VERDADERO,62500,2,Mazorca (fresca),NO,0,2,1,4,92,0,120,3.4,6,ATERRONADA,BAJA,LENTO A MUY LENTO,LENTO,34,DK 234 YGRR,CÓRDOBA,CERETÉ,7326,33.82476325,24.4762784,29.15052083,9.348484848,37493.89891,0.454545455,640.9,0.181818182,0,79.46355159,5.069542221,34.21997544,24.5989228,29.40944912,9.621052632,22058.15242,0.50877193,433.4,0.210526316,0,78.71181732,5.632221491,32.29380306,23.13130306,27.71255306,9.1625,12588.95295,0.03125,498,0.3125,0,79.50181436,1.973190681,FrL
2474,2333,2223,5/5/2015,9/10/2015,1,NO,0.8,0.16,Blanco,N/A,Algodón,FALSO,62500,2,Grano seco,NO,0,1,3,2,92,0,0,1.7,6,ATERRONADA,MEDIA,BUENO,NINGUNO,30,P4082 (Pioneer),CÓRDOBA,CERETÉ,2500,33.84887475,24.5024101,29.17564242,9.346464646,37637.32702,0.464646465,631.7,0.181818182,0,79.51084432,5.099345734,34.25080036,24.58939685,29.4200986,9.661403509,22084.34029,0.50877193,423.9,0.210526316,0,78.69760034,5.630421473,32.30545943,23.12481427,27.71513685,9.180645161,12241.04482,0.032258065,507.5,0.322580645,0,79.44156578,1.935407776,L
2501,2357,2242,5/21/2015,9/15/2015,1,SI,0.8,0.14,Blanco,N/A,Algodón,VERDADERO,70000,2,Grano seco,SI,0,3,4,3,138,0,0,5,5.5,ATERRONADA,MEDIA,BUENO,LENTO,60,Otro,CÓRDOBA,CERETÉ,3800,33.49837402,24.24180836,28.87009119,9.256565657,38325.17146,0.353535354,824.9,0.212121212,0,79.65846334,4.893996754,33.19215012,23.85355363,28.52285187,9.338596491,21971.62834,0.280701754,705.5,0.315789474,0,80.3564897,4.1992874,32.11162819,23.14162819,27.62662819,8.97,7660.313336,0,250.1,0.25,0,79.66820774,2.220551517,FAr
2504,2038,1916,5/20/2015,9/27/2015,1,SI,0.8,0.18,Blanco,N/A,Algodón,FALSO,55000,2,Grano seco,NO,0,1,2,2,92,0,0,1,6.5,GRANULAR,BAJA,LENTO A MUY LENTO,NINGUNO,29,DK 234 YGRR,CÓRDOBA,LORICA,3500,32.25887195,23.93361942,28.09624568,8.325252525,38287.25642,0.101010101,718.5,0.212121212,0,82.9312363,2.872142507,32.50869383,23.83851839,28.17360611,8.670175439,22349.71857,0.122807018,485.7,0.228070175,0,82.28610496,2.729458649,31.77695696,23.56786605,27.67241151,8.209090909,12751.00502,0.03030303,241.2,0.151515152,0,83.74544185,1.50527866,FAr
2506,2359,2244,5/21/2015,9/20/2015,1,NO,0.8,0.14,Amarillo,N/A,Algodón,VERDADERO,70000,2,Grano seco,SI,0,0,5,2,92,0,0,5,5.5,GRANULAR,MEDIA,BUENO,LENTO,60,Otro,CÓRDOBA,CERETÉ,5000,33.49837402,24.24180836,28.87009119,9.256565657,38325.17146,0.353535354,824.9,0.212121212,0,79.65846334,4.893996754,33.19215012,23.85355363,28.52285187,9.338596491,21971.62834,0.280701754,705.5,0.315789474,0,80.3564897,4.1992874,32.16670844,23.07470844,27.62070844,9.092,9676.252905,0,302.7,0.24,0,79.65635953,2.40143886,FAr
2525,2040,1918,5/17/2015,10/5/2015,1,SI,0.8,0.18,Blanco,N/A,Algodón,VERDADERO,60000,2,Grano seco,NO,0,1,2,2,92,0,0,2,5.5,GRANULAR,MEDIA,LENTO A MUY LENTO,NINGUNO,40,DK 234 YGRR,CÓRDOBA,LORICA,3800,32.28597978,23.95971715,28.12284847,8.326262626,38337.90954,0.101010101,584.5,0.181818182,0,82.88121195,2.785790451,32.47043729,23.81078816,28.14061273,8.659649123,22360.37133,0.122807018,409.2,0.192982456,0,82.38800224,2.778878966,31.68586779,23.65177688,27.66882234,8.034090909,16750.51188,0.045454545,333.2,0.159090909,0,83.88349058,2.367408158,FrL
2535,2375,2272,5/28/2015,10/15/2015,1,SI,0.8,0.14,Blanco,N/A,Algodón,VERDADERO,71000,1,Grano seco,NO,0,4,2,7,80,0,120,4,6,GRANULAR,MEDIA,BUENO,LENTO,60,Otro,CÓRDOBA,CERETÉ,5500,33.51351674,24.15998139,28.83674906,9.353535354,38326.73293,0.343434343,865.1,0.212121212,0,79.40361421,4.786048766,32.74047834,23.57556606,28.1580222,9.164912281,21832.06114,0.175438596,800.3,0.333333333,0,80.82704567,3.625063697,31.89294551,23.09992226,27.49643388,8.793023256,16342.4596,0.023255814,382.5,0.186046512,0,80.22158079,2.963403816,FAr
2536,2376,2273,5/25/2015,9/29/2015,1,SI,0.8,0.14,Blanco,N/A,Algodón,VERDADERO,70000,2,Grano seco,SI,0,3,3,3,138,0,0,5,6,ATERRONADA,MEDIA,BUENO,LENTO,60,Otro,CÓRDOBA,CERETÉ,3800,33.5115576,24.18630507,28.84893133,9.325252525,38428.19342,0.343434343,917.9,0.222222222,0,79.4720696,4.79302048,32.843488,23.67331257,28.25840028,9.170175439,21808.55772,0.210526316,812.9,0.350877193,0,80.75989163,3.778567241,32.44099589,23.22099589,27.83099589,9.22,11813.89814,0.033333333,378.4,0.266666667,0,79.31366565,2.43487103,FAr
2539,2327,2211,5/20/2015,9/16/2015,1,SI,0.8,0.1,Blanco,N/A,Algodón,FALSO,60000,2,Grano seco,SI,0,1,0,4,92,0,120,1,6,ATERRONADA,MEDIA,BUENO,NINGUNO,53,DK 234,CÓRDOBA,MONTERÍA,3500,33.8608756,23.89742812,28.87915186,9.963447484,38358.34054,0.414141414,989.7,0.262626263,0,80.33903397,5.094367002,33.66292963,23.71939803,28.69116383,9.943531594,21941.8751,0.350877193,416,0.228070175,0,81.00444925,4.518072662,32.49199786,22.85563423,27.67381604,9.636363636,8453.268394,0.090909091,201.6,0.272727273,0,81.50530731,2.083741194,FAr
2540,2328,2212,5/1/2015,9/9/2015,1,SI,0.8,0.2,Blanco,N/A,Algodón,VERDADERO,42000,2,Grano seco,SI,0,1,1,1,46,0,0,1,6,GRANULAR,MEDIA,BUENO,NINGUNO,50,DK 234,CÓRDOBA,MONTERÍA,2200,33.91656161,24.54787474,29.23221817,9.368686869,38318.36504,0.484848485,590.4,0.171717172,0,79.5522758,5.150035,34.31554268,24.63133215,29.47343742,9.684210526,22041.14917,0.50877193,401.3,0.192982456,0,78.57911286,5.634014929,32.4074291,23.19860557,27.80301733,9.208823529,13521.33514,0.088235294,550.7,0.323529412,0,79.37347188,1.972992091,F
2545,2383,2281,5/19/2015,9/10/2015,1,NO,0.8,0.14,Blanco,N/A,Algodón,VERDADERO,71000,2,Grano seco,NO,1,0,2,2,45,8,42,2.3,5.5,ATERRONADA,BAJA,LENTO A MUY LENTO,NINGUNO,21,P4082 (Pioneer),CÓRDOBA,CERETÉ,4164,33.48116251,24.24176857,28.86146554,9.239393939,38303.2835,0.343434343,790.8,0.202020202,0,79.71731731,4.895413603,33.31543845,23.91017529,28.61280687,9.405263158,21949.51274,0.298245614,639.5,0.280701754,0,80.11269793,4.464973872,32.34028654,23.22852183,27.78440418,9.111764706,6726.978134,0.058823529,291.7,0.352941176,0,79.17811626,1.958900876,Ar
2554,2043,1920,5/20/2015,9/26/2015,1,NO,0.8,0.18,Amarillo,N/A,Algodón,VERDADERO,60000,1,Grano seco,NO,0,2,3,1,46,0,0,2,6,GRANULAR,BAJA,LENTO A MUY LENTO,NINGUNO,35,Otro,CÓRDOBA,LORICA,2200,32.25887195,23.93361942,28.09624568,8.325252525,38287.25642,0.101010101,718.5,0.212121212,0,82.9312363,2.872142507,32.50869383,23.83851839,28.17360611,8.670175439,22349.71857,0.122807018,485.7,0.228070175,0,82.28610496,2.729458649,31.75957061,23.56894561,27.66425811,8.190625,12327.53542,0.03125,241.2,0.15625,0,83.7811755,1.515077376,Ar
2560,2397,2298,5/26/2015,9/25/2015,1,NO,0.8,0.14,Blanco,N/A,Algodón,VERDADERO,62500,2,Grano seco,SI,0,2,1,2,80,0,0,4,6,ATERRONADA,MEDIA,BUENO,LENTO,60,Otro,CÓRDOBA,SAN PELAYO,4900,32.29526562,23.8760737,28.08566966,8.419191919,38373.24205,0.111111111,732.9,0.212121212,0,82.86234751,2.779231779,32.49096619,23.71728198,28.10412409,8.773684211,22566.63323,0.105263158,534.7,0.228070175,0,82.26705336,2.505087536,31.63883564,23.61883564,27.62883564,8.02,9575.337654,0,152.2,0.12,0,83.95379267,1.45337466,FAr
2562,2044,1921,5/25/2015,10/5/2015,3,NO,0.8,0.5,Blanco,N/A,Algodón,FALSO,55000,2,Grano seco,NO,0,1,2,1,46,0,0,2,6,GRANULAR,BAJA,LENTO A MUY LENTO,NINGUNO,17,DK 234 YGRR,CÓRDOBA,LORICA,2700,32.28967032,23.88664002,28.08815517,8.403030303,38394.25836,0.111111111,732.5,0.212121212,0,82.8815667,2.799404078,32.44939552,23.72307973,28.08623763,8.726315789,22444.67243,0.087719298,551.7,0.245614035,0,82.34185177,2.520997298,31.70488542,23.66877431,27.68682987,8.036111111,13850.93542,0.055555556,165.5,0.083333333,0,83.81728994,2.203802366,ArA
2564,2045,1922,5/25/2015,10/15/2015,1,SI,0.8,0.18,Amarillo,N/A,Algodón,VERDADERO,60000,1,Grano seco,NO,0,2,1,1,46,0,0,1,6,ATERRONADA,BAJA,LENTO A MUY LENTO,NINGUNO,31,PAC 105,CÓRDOBA,LORICA,1600,32.28967032,23.88664002,28.08815517,8.403030303,38394.25836,0.111111111,732.5,0.212121212,0,82.8815667,2.799404078,32.44939552,23.72307973,28.08623763,8.726315789,22444.67243,0.087719298,551.7,0.245614035,0,82.34185177,2.520997298,31.44643409,23.66165149,27.55404279,7.784782609,17239.53504,0.043478261,204.5,0.108695652,0,84.27602792,2.44327224,Ar
2565,2046,1923,5/26/2015,10/5/2015,1,SI,0.8,0.18,Blanco,N/A,Algodón,FALSO,55000,2,Grano seco,NO,0,2,1,1,46,0,0,1,5.5,GRANULAR,BAJA,LENTO A MUY LENTO,NINGUNO,31,DK 234 YGRR,CÓRDOBA,LORICA,2000,32.29526562,23.8760737,28.08566966,8.419191919,38373.24205,0.111111111,732.9,0.212121212,0,82.86234751,2.779231779,32.49096619,23.71728198,28.10412409,8.773684211,22566.63323,0.105263158,534.7,0.228070175,0,82.26705336,2.505087536,31.632135,23.64070642,27.63642071,7.991428571,13418.12196,0.028571429,163.5,0.085714286,0,83.90641683,2.169149551,FAr
2566,2048,1924,5/16/2015,9/28/2015,1,SI,0.8,0.18,Blanco,N/A,Algodón,FALSO,55000,2,Grano seco,NO,0,1,1,2,92,0,0,1,5.5,GRANULAR,BAJA,LENTO A MUY LENTO,NINGUNO,38,DK 234 YGRR,CÓRDOBA,LORICA,2800,32.2685246,23.97256501,28.1205448,8.295959596,38394.11582,0.101010101,583.8,0.181818182,0,82.93533769,2.796289739,32.42535157,23.83763227,28.13149192,8.587719298,22186.40771,0.122807018,409.2,0.192982456,0,82.50527096,2.866391164,31.81829648,23.62619121,27.72224385,8.192105263,14640.93057,0.052631579,330.9,0.184210526,0,83.67284564,2.07995495,FAr
2567,2049,1925,5/18/2015,10/12/2015,1,NO,0.8,0.18,Blanco,N/A,Algodón,VERDADERO,60000,2,Grano seco,NO,0,1,0,2,46,0,60,1,6,ATERRONADA,BAJA,LENTO A MUY LENTO,NINGUNO,27,DK 234 YGRR,CÓRDOBA,LORICA,3000,32.27890441,23.94860138,28.11375289,8.33030303,38390.57658,0.101010101,599.5,0.191919192,0,82.89572629,2.786272131,32.50870097,23.82799921,28.16835009,8.680701754,22303.57819,0.122807018,409.9,0.192982456,0,82.33713262,2.781631452,31.61578587,23.66778587,27.64178587,7.948,18902.90654,0.04,371.5,0.18,0,84.06475129,2.275965303,Ar
2569,2050,1926,6/1/2015,10/12/2015,3,NO,0.8,0.5,Blanco,N/A,Algodón,FALSO,55000,2,Grano seco,NO,0,1,2,1,46,0,0,2,6,GRANULAR,BAJA,LENTO A MUY LENTO,NINGUNO,27,P4082 (Pioneer),CÓRDOBA,CIÉNAGA DE ORO,3100,32.43199907,23.68452432,28.0582617,8.747474747,38304.44427,0.161616162,1019.9,0.272727273,0,84.69289173,2.788292997,32.64749387,23.52819562,28.08784475,9.119298246,21752.65904,0.192982456,749,0.298245614,0,84.18345109,2.691576733,32.09636866,23.10470199,27.60053533,8.991666667,13782.41927,0.083333333,131.3,0.138888889,0,84.93449319,2.200819866,Ar
